0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.365148371670111,0,0,0,0
0,0,0,0,0,0,0,0,-0.461880215351701,0,0,0
0,0,0,0,0,0,0,0,0,-0.489897948556635,0,0
0,0,0,0,0,0,0,0,0,0,-0.461880215351701,0
0,0,0,0,0,0,0,0,0,0,0,-0.365148371670111
0,0,0,0,0,0,0,0,0,0,0,0
0,-0.365148371670111,0,0,0,0,0,0,0,0,0,0
0,0,-0.4618802153517,0,0,0,0,0,0,0,0,0
0,0,0,-0.489897948556635,0,0,0,0,0,0,0,0
0,0,0,0,-0.4618802153517,0,0,0,0,0,0,0
0,0,0,0,0,-0.365148371670111,0,0,0,0,0,0
